zipcode,streetAddress,homeStatus,homeType,latitude,longitude,yearBuilt,lotAreaValue,lotAreaUnits,livingAreaValue,livingAreaUnitsShort,garageParkingCapacity,bedrooms,bathrooms,bathroomsFull,stories,flooring,foundationDetails,heating,cooling,fireplaceFeatures,sewer,roofType,taxAssessedValue,zestimate,rentZestimate,price-historypricePerSquareFoot,price,currency,
91356,4172 Ellenita Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.14645,-118.5593,1968,0.5012626262626263,Acres,3041,sqft,None,5,3,None,None,"[]","[]","['Other']","['Central']",None,None,None,1778000,1948400,10189,,7500,USD,
90057,216 S Lake St,FOR_SALE,SINGLE_FAMILY,34.065617,-118.27194,1903,6098.4,Square Feet,3323,sqft,None,9,4,4,None,None,"[]",None,None,None,None,None,None,28700,9869,,1095,USD,
90272,1798 Palisades Dr,RECENTLY_SOLD,TOWNHOUSE,34.07553,-118.55938,1978,6.519995408631773,Acres,1983,sqft,None,3,3,0,None,"['Tile']","[]","['Forced air']","['Central']",None,None,None,1451357,1301000,6134,,7400,USD,
90291,691 Mildred Ave APT 1,RECENTLY_SOLD,SINGLE_FAMILY,33.987495,-118.45976,2000,5279,Square Feet,2360,sqft,None,3,3,2,None,"['Tile', 'Hardwood']","[]","['Forced air']","['Central']",None,None,None,1237452,1957700,11000,,9000,USD,
91602,4455 Colfax Ave,RECENTLY_SOLD,TOWNHOUSE,34.151997,-118.38795,2022,None,sqft,1500,sqft,None,4,4,4,None,"['Hardwood']","[]","['Forced air']","['Other']",None,None,None,None,1142000,4228,,7000,USD,
90065,0 Beech & Glenalbyn #118,RECENTLY_SOLD,LOT,34.093056,-118.21794,None,2884,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,19500,USD,
90065,0 Beech & Glenalbyn #117,RECENTLY_SOLD,LOT,34.093082,-118.21848,None,3099,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,19500,USD,
91042,0 Tranquil Dr #163,RECENTLY_SOLD,LOT,34.240204,-118.29381,None,4692,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,25500,USD,
90044,948 W 61st St,RECENTLY_SOLD,MULTI_FAMILY,33.984337,-118.29064,2008,5202,Square Feet,844,sqft,None,2,1,None,None,"[]","[]","[]","[]",None,None,None,909309,44900,2585,,44500,USD,
91042,6346 Sister Elsie Dr,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.252415,-118.26984,None,6205,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,33292,None,2900,,55000,USD,
90293,8234 Cabora Dr,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,33.96197,-118.44254,None,3466,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,8446,None,3990,,25000,USD,
91042,0 Haines Canyon Ave #3,RECENTLY_SOLD,LOT,34.259136,-118.27318,None,2.1703,Acres,None,None,None,None,None,None,None,None,"[]",None,None,None,"['None']",None,None,None,None,,26000,USD,
91307,7308 Elmsbury Ln,RECENTLY_SOLD,SINGLE_FAMILY,34.20475,-118.65558,1987,7502,Square Feet,2471,sqft,3,4,3,2,None,"['Stone', 'Tile', 'Wood']","[]","['Central']","['Central Air', 'Wall/Window Unit(s)']","['Living Room', 'Gas']","['Public Sewer']",Concrete,Tile,1244400,1323400,4929,,8300,USD,
91304,24303 Woolsey Cyn #121,RECENTLY_SOLD,MANUFACTURED,34.23893,-118.65743,1979,None,sqft,1776,sqft,0,3,2,2,None,"['Wood']","['Pillar/Post/Pier']","['Electric', 'Central']","['Central Air']",None,None,None,None,146800,624,,145000,USD,
91342,12301 San Fernando Rd #809,RECENTLY_SOLD,MANUFACTURED,34.29345,-118.45336,2016,None,sqft,432,sqft,0,2,1,1,1,None,"['See Remarks']","['Central']","['Central Air']",None,"['Public Sewer']",None,None,96600,367,,95000,USD,
91342,13120 Bradley Ave #30,RECENTLY_SOLD,MANUFACTURED,34.308903,-118.46253,1978,None,sqft,704,sqft,0,2,1,1,1,"['Carpet', 'Tile']","[]",None,None,None,"['Public Sewer']",Composition,None,145700,553,,143000,USD,
90032,1 La Calandria Way #433,RECENTLY_SOLD,LOT,34.079517,-118.17663,None,4896,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,65000,USD,
91335,6545 Wilbur Ave SPACE 25,RECENTLY_SOLD,MANUFACTURED,34.189278,-118.546,1970,None,sqft,800,sqft,2,2,1,1,1,None,"[]","['Floor Furnace']","['Evaporative Cooling']",None,"['Public Sewer']",None,None,137000,483,,135000,USD,
91405,7560 Woodman Pl SPACE 52,RECENTLY_SOLD,MANUFACTURED,34.208103,-118.44861,2015,None,sqft,680,sqft,1,2,1,1,1,None,"[]",None,None,None,"['Public Sewer']",None,43824,142000,536,,138000,USD,
91304,24303 Woolsey Cyn #44,RECENTLY_SOLD,MANUFACTURED,34.238583,-118.65508,None,None,sqft,1904,sqft,0,3,2,2,None,"['Laminate', 'Wood']","['Pillar/Post/Pier']","['Electric', 'Central']","['Central Air']",None,None,None,None,112300,428,,110000,USD,
90032,4388 W Rose Hill Dr,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.08084,-118.19517,None,4786,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,68000,None,2963,,97000,USD,
90032,5000 Ladd Ave,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.074802,-118.177605,None,8623,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,147164,None,2850,,150000,USD,
90032,4951 La Calandria Dr,RECENTLY_SOLD,LOT,34.073406,-118.1779,None,6436,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,41235,None,2900,,125000,USD,
91311,21001 Plummer St SPACE 71,RECENTLY_SOLD,MANUFACTURED,34.243763,-118.59125,1969,None,sqft,648,sqft,0,2,1,1,1,"['Tile', 'Wood']","['Raised']","['Forced Air', 'Natural Gas']","['Wall/Window Unit(s)']",None,"['Public Sewer']",Flat,None,122400,496,,122000,USD,
91352,10159 Colwell Dr,RECENTLY_SOLD,SINGLE_FAMILY,34.213215,-118.35201,1943,5769,Square Feet,1154,sqft,2,3,1,1,1,"['Carpet', 'Vinyl', 'Wood']","['Raised']","['Floor Furnace']","['None']","['None']","['Public Sewer']",Composition,719100,None,4235,,124000,USD,
90065,3935 Glenalbyn Dr,RECENTLY_SOLD,LOT,34.09362,-118.21328,None,4739,Square Feet,None,None,None,None,0,None,None,None,"[]",None,None,None,None,None,76554,None,2800,,107500,USD,
90015,1421 Albany St,RECENTLY_SOLD,SINGLE_FAMILY,34.04121,-118.27567,1903,6011,Square Feet,2051,sqft,None,0,0,0,None,"[]","[]","['Electric']","[]",None,None,None,551843,705100,1664,,66500,USD,
91343,8320 Noble Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.222225,-118.46083,1954,7669,Square Feet,1218,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,258587,586300,3766,,75000,USD,
90062,1638 W 51st St,RECENTLY_SOLD,SINGLE_FAMILY,33.99663,-118.30811,1913,5227,Square Feet,1000,sqft,None,2,1,0,None,"[]","[]","['Wall']","[]",None,None,None,248547,415700,3051,,99000,USD,
90065,3607 Parrish Ave #6,RECENTLY_SOLD,LOT,34.110058,-118.228745,None,4400,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,85000,USD,
91304,24303 Woolsey Cyn #80,RECENTLY_SOLD,MANUFACTURED,34.23974,-118.65455,None,3500,Square Feet,1904,sqft,0,2,2,2,None,"['Carpet']","[]","['Electric', 'Central']",None,None,None,None,None,125400,505,,125000,USD,
91605,8250 Lankershim Blvd,RECENTLY_SOLD,MANUFACTURED,34.220783,-118.38796,1990,1200,Square Feet,750,sqft,0,2,2,2,1,"['Laminate']","[]","['Radiant']","['Whole House Fan']",None,"['Public Sewer']",None,17860,135600,505,,135000,USD,
90731,3800 Bluff Pl,RECENTLY_SOLD,LOT,33.709644,-118.28612,None,4310,Square Feet,None,None,None,None,0,None,None,"[]","[]","[]","[]",None,None,None,520574,None,2700,,150000,USD,
91405,7560 Woodman Pl SPACE 65,RECENTLY_SOLD,MANUFACTURED,34.20636,-118.42857,1989,None,sqft,768,sqft,0,2,1,1,1,None,"[]","['Floor Furnace']",None,None,"['Unknown']",None,20897,141000,532,,137500,USD,
90046,8509 Nash Dr,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.10684,-118.376045,None,3288,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,83640,None,8500,,146000,USD,
90065,1553 Cliff Dr,RECENTLY_SOLD,LOT,34.100372,-118.22775,None,7274.52,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,"['In Street']",None,124848,None,3249,,119500,USD,
91040,10711 Sherman Grove Ave SPACE 36,RECENTLY_SOLD,MANUFACTURED,34.263798,-118.321655,1963,None,sqft,None,None,0,2,2,1,1,"['Carpet', 'Vinyl']","[]",None,None,None,"['Public Sewer']",None,13591,77000,293,,76000,USD,
90032,4951 La Calandria Dr #594,RECENTLY_SOLD,LOT,34.073406,-118.1779,None,6436,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,125000,USD,
91304,24303 Woolsey Cyn #45,RECENTLY_SOLD,MANUFACTURED,34.238636,-118.65494,1979,None,sqft,1944,sqft,0,3,2,2,None,None,"['Pillar/Post/Pier']","['Electric', 'Central']",None,None,None,None,None,138600,529,,136000,USD,
91304,8811 Canoga Ave SPACE 535,RECENTLY_SOLD,MANUFACTURED,34.231167,-118.59997,1971,20.277,Acres,1344,sqft,0,2,2,2,1,None,"[]","['Central']","['Central Air']",None,"['Public Sewer']",None,None,87000,330,,85000,USD,
90501,20315 Denker Ave,RECENTLY_SOLD,MANUFACTURED,33.846336,-118.30589,2010,None,sqft,407,sqft,0,1,1,1,1,"['Carpet', 'Vinyl']","['Tie Down']","['Natural Gas']","['Whole House Fan']",None,"['Public Sewer']",Shingle,None,111400,412,,110000,USD,
90032,2840 N Paradise Dr,RECENTLY_SOLD,LOT,34.08031,-118.19737,None,4743.684,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,"['Unknown']",None,None,None,2905,,65000,USD,
90065,3607 Parrish Ave,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.110092,-118.228775,None,4400,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,88000,None,3249,,85000,USD,
91406,7650 Balboa Blvd SPACE 126,RECENTLY_SOLD,MANUFACTURED,34.209686,-118.49922,1981,0,Square Feet,800,sqft,None,3,1,1,None,None,"[]","['Central Heat/Gas']","['Wall A/C Units']","['None']",None,Composition,9010,141900,539,,139000,USD,
90059,11114 Evers Ave,RECENTLY_SOLD,SINGLE_FAMILY,33.934345,-118.24705,1992,3195,Square Feet,1373,sqft,None,3,2.5,None,None,"[]","[]","['Wall']","[]",None,None,None,355023,599600,3484,,120449,USD,
91304,24303 Woolsey Cyn #127,RECENTLY_SOLD,MANUFACTURED,34.237762,-118.658295,1979,2900,Square Feet,1152,sqft,0,3,2,2,None,"['Wood']","[]","['Electric', 'Central']",None,None,None,None,None,138500,526,,136000,USD,
91364,4414 Morro Dr,RECENTLY_SOLD,LOT,34.151726,-118.58973,None,7169,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,85000,None,3499,,89000,USD,
90065,0 Aguilar St #15,RECENTLY_SOLD,LOT,34.126045,-118.23682,None,7405,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,125000,USD,
90026,1483 N Occidental Blvd,RECENTLY_SOLD,SINGLE_FAMILY,34.08608,-118.26955,1950,5421,Square Feet,891,sqft,None,1,1,None,None,"[]","[]","['Other']","[]",None,None,None,534544,100900,3669,,100000,USD,
90068,3063 Passmore Dr,RECENTLY_SOLD,LOT,34.12712,-118.353134,None,6723,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,85335,None,6499,,145000,USD,
91304,8901 Eton Ave SPACE 32,RECENTLY_SOLD,MANUFACTURED,34.23282,-118.595825,1968,None,sqft,880,sqft,2,2,2,1,1,"['Carpet', 'Vinyl']","[]","['Forced Air']","['Evaporative Cooling']",None,"['Public Sewer']",None,None,112300,426,,110000,USD,
90020,360 S Kenmore Ave APT 310,FOR_SALE,CONDO,34.06737,-118.296265,1965,0.34859999999999997,Acres,603,sqft,None,1,1,1,3,"['Mixed']","[]","['Other']","['Wall Unit(s)']","['None']",None,None,None,379800,1999,,389900,USD,
90046,8501 Nash Dr,RECENTLY_SOLD,LOT,34.10669,-118.375885,None,4064,Square Feet,None,None,None,0,0,0,None,"[]","[]","[]","[]",None,None,None,148920,None,7199,,146000,USD,
90065,3947 Glenalbyn Dr,RECENTLY_SOLD,LOT,34.093998,-118.21396,None,4887.432,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,91892,None,2875,,115000,USD,
91342,15445 Cobalt St #156,RECENTLY_SOLD,MANUFACTURED,34.309967,-118.46893,1971,3500,Square Feet,1040,sqft,2,3,2,2,1,"['Laminate']","[]","['Central']","['Central Air']",None,"['Public Sewer']",None,None,242000,968,,240000,USD,
90710,26200 Frampton Ave SPACE 22,RECENTLY_SOLD,MANUFACTURED,33.786194,-118.29852,1976,None,sqft,1152,sqft,0,2,2,2,1,"['Carpet', 'Vinyl']","[]","['Natural Gas']","['None']",None,"['Public Sewer']",None,23791,173900,661,,170000,USD,
90065,632 Cross Ave,RECENTLY_SOLD,LOT,34.107197,-118.20913,None,4190.472,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,2999,,189000,USD,
91311,11401 N Topanga Canyon Blvd SPACE 33,RECENTLY_SOLD,MANUFACTURED,34.276115,-118.60808,2012,None,sqft,1176,sqft,0,2,2,2,1,"['Laminate']","[]","['Forced Air']","['Central Air']",None,"['Public Sewer']",None,91188,216300,866,,215000,USD,
90034,10521 National Blvd APT 110,RECENTLY_SOLD,CONDO,34.03038,-118.412605,1976,0.6214646464646465,Acres,618,sqft,None,1,1,None,None,"[]","[]","[]","[]",None,None,None,185431,344700,2998,,220000,USD,
90048,141 S Clark Dr APT 320,RECENTLY_SOLD,MULTI_FAMILY,34.07413,-118.38509,1973,0.9236914600550964,Acres,740,sqft,None,1,1,None,None,"['Hardwood']","[]","['Other']","['Central']",None,None,None,433451,230400,3183,,225000,USD,
90710,1501 Palos Verses Drnorth #41,RECENTLY_SOLD,MANUFACTURED,33.78057,-118.30035,2004,1500,Square Feet,1368,sqft,1,3,2,1,1,"['Laminate']","[]","['Central']","['Central Air']",None,"['Unknown']",None,None,224200,852,,220000,USD,
90059,918 E 112th St,RECENTLY_SOLD,SINGLE_FAMILY,33.93257,-118.25792,1947,3878,Square Feet,784,sqft,2,2,1,1,1,None,"[]",None,"['None']","['None']","['None']",None,426876,234900,2635,,230000,USD,
90032,4916 Ladd Ave #507,RECENTLY_SOLD,LOT,34.079517,-118.17663,None,8617,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,150000,USD,
91304,24303 Woolsey Cyn #34,RECENTLY_SOLD,MANUFACTURED,34.23863,-118.656204,1978,None,sqft,2000,sqft,0,3,2,2,1,"['Carpet', 'Vinyl']","[]",None,"['Central Air']",None,"['Public Sewer']",None,None,203700,773,,199000,USD,
90002,1675 E 95th Pl #5,RECENTLY_SOLD,LOT,33.95037,-118.243744,None,2250,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,225000,USD,
90016,2125 S Orange Dr,RECENTLY_SOLD,SINGLE_FAMILY,34.038162,-118.35108,1924,6001,Square Feet,1502,sqft,None,3,3,None,None,"[]","[]","['Other']","[]",None,None,None,58143,892000,4815,,240000,USD,
90065,610 Cross Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.1072,-118.20914,None,4190,Square Feet,1725,sqft,None,3,3,0,None,"[]","[]","[]","['None']",None,None,None,136704,193100,734,,189000,USD,
90059,1649 E 109th St,RECENTLY_SOLD,SINGLE_FAMILY,33.93714,-118.24445,1935,8079,Square Feet,1016,sqft,None,3,1,None,None,"[]","[]","['Wall']","[]",None,None,None,371836,202700,3200,,200000,USD,
90036,148 S Orange Dr,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.07215,-118.34173,None,0.29132231404958675,Acres,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,107219,None,5249,,200000,USD,
91342,14075 Foothill Blvd APT 13A,FOR_SALE,CONDO,34.3153,-118.43977,1977,0.4986,Acres,615,sqft,None,1,1,1,None,"['Vinyl Plank']","[]","['Wall']","['Wall Unit(s)']","['None']",None,None,None,380100,2065,,359000,USD,
91316,5460 White Oak Ave UNIT J106,RECENTLY_SOLD,CONDO,34.16982,-118.517296,1971,9.3304,Acres,990,sqft,2,2,2,2,3,"['Laminate']","['Concrete Perimeter']","['Central']","['Central Air']","['None']","['Public Sewer']",Flat,329670,212800,2464,,210000,USD,
91316,5460 White Oak Ave UNIT D201,RECENTLY_SOLD,CONDO,34.17056,-118.51664,1971,9.3304,Acres,683,sqft,None,1,1,1,None,"['Carpet', 'Mixed', 'Other']","[]","['Central']","['Central Air']","['None']",None,None,119439,214800,2100,,210000,USD,
90002,10372 Beach St,RECENTLY_SOLD,SINGLE_FAMILY,33.94174,-118.241936,1970,5254,Square Feet,1300,sqft,None,4,2,0,None,"['Tile']","[]","['Forced air']","[]",None,None,None,103661,526600,3690,,183000,USD,
90042,5507 Via Marisol,RECENTLY_SOLD,TOWNHOUSE,34.10415,-118.18555,2006,0.448989898989899,Acres,1750,sqft,None,3,3,2,None,"[]","[]","['Other']","[]",None,None,None,530738,801900,4746,,191000,USD,
90017,630 W 6th St APT 609,RECENTLY_SOLD,APARTMENT,34.048985,-118.2562,1962,0.6108126721763085,Acres,680,sqft,None,1,1,0,None,"[]","[]","['Forced air']","['Other']",None,None,None,270903,391400,2250,,208000,USD,
90065,0 Future Pl,RECENTLY_SOLD,LOT,34.101025,-118.23106,None,3715.668,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,180000,USD,
90068,7272 Outpost Cove Dr,RECENTLY_SOLD,LOT,34.119476,-118.350586,None,0.2914,Acres,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,314410,282900,1044,,200000,USD,
91364,5137 N Llano Dr #4101,RECENTLY_SOLD,LOT,34.161556,-118.61121,None,0.4673324150596878,Acres,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,200000,USD,
91607,12801 Miranda St,RECENTLY_SOLD,SINGLE_FAMILY,34.175083,-118.41184,1953,6486,Square Feet,1338,sqft,None,3,2,None,None,"[]","[]","['Other']","[]",None,None,None,685738,607600,4997,,190000,USD,
90065,4052 W Avenue 42,RECENTLY_SOLD,HOME_TYPE_UNKNOWN,34.12561,-118.22645,None,6144,Square Feet,None,None,None,None,None,None,None,"[]","[]","[]","[]",None,None,None,2557,None,3249,,225000,USD,
91311,11401 Topanga Canyon Blvd SPACE 136,RECENTLY_SOLD,MANUFACTURED,34.276302,-118.6066,1998,17.0031,Acres,None,None,0,3,2,2,1,"['Laminate', 'Vinyl']","[]","['Central']","['Central Air']",None,"['Public Sewer']",None,31121,236600,899,,230000,USD,
91352,10749 New Haven St UNIT 1,RECENTLY_SOLD,CONDO,34.226753,-118.36548,1965,0.7199494949494949,Acres,691,sqft,1,1,1,1,2,None,"[]",None,"['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,119323,246100,2100,,245000,USD,
91316,5400 Newcastle Ave APT 42,FOR_SALE,CONDO,34.168633,-118.52358,1967,1.3996,Acres,648,sqft,1,1,1,1,2,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,None,408900,1949,,385000,USD,
90068,2272 Bronson Hill Dr,RECENTLY_SOLD,LOT,34.111782,-118.316414,None,4434.408,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,210000,USD,
90077,15145 Mulholland Dr #9,RECENTLY_SOLD,LOT,34.131386,-118.46347,None,10744,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,None,None,None,,150000,USD,
91316,5460 White Oak Ave UNIT A313,RECENTLY_SOLD,CONDO,34.169823,-118.5173,1971,9.327502295684114,Acres,712,sqft,None,1,1,None,None,"[]","[]","['Other']","['Central']",None,None,None,114752,240900,2094,,235000,USD,
91364,4201 Topanga Canyon Blvd SPACE 43,RECENTLY_SOLD,MANUFACTURED,34.145885,-118.60932,1980,1100,Square Feet,860,sqft,None,2,2,2,1,"['Mixed']","[]","['Central']","['Central Air']","['None']","['In Street']",None,46443,215400,818,,210000,USD,
91304,24425 Woolsey Canyon Rd SPACE 34,RECENTLY_SOLD,MANUFACTURED,34.235264,-118.66214,1980,37.8611,Acres,1450,sqft,0,2,2,2,None,"['Laminate']","[]","['Central']","['Central Air']",None,None,None,35867,158700,697,,157000,USD,
91356,5445 Sylvia Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.17028,-118.55268,2006,6975,Square Feet,3264,sqft,None,5,4,0,None,"['Hardwood']","[]","['Other']","['Central']",None,None,None,1395992,226500,8289,,223500,USD,
90016,2721 S Palm Grove Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.03077,-118.346375,1925,5200,Square Feet,1280,sqft,None,2,2,None,None,"[]","[]","['Wall']","[]",None,None,None,735823,702300,3549,,209678,USD,
91311,21001 Plummer St #113,RECENTLY_SOLD,MANUFACTURED,34.243763,-118.59125,1976,None,sqft,1440,sqft,0,2,2,1,1,"['Carpet', 'Laminate']","['Raised']","['Central']","['Central Air']",None,"['Public Sewer']",None,33646,193600,737,,190000,USD,
90032,3918 Portola Ave,RECENTLY_SOLD,SINGLE_FAMILY,34.091022,-118.17189,1908,6600,Square Feet,944,sqft,None,2,1,None,None,"[]","[]","['Wall']","[]",None,None,None,296531,None,2999,,165100,USD,
90210,9855 Deep Canyon Pl,RECENTLY_SOLD,SINGLE_FAMILY,34.12215,-118.432076,1937,2.3087924701561064,Acres,5181,sqft,None,5,5,3,None,"['Tile', 'Carpet', 'Hardwood']","[]","['Forced air', 'Gas']","['Central']",None,"['On Site']",Composition,6630000,245000,29056,,240000,USD,
91342,13040 Dronfield Ave APT 20,RECENTLY_SOLD,CONDO,34.30805,-118.43673,1964,1.1772,Acres,595,sqft,1,1,1,1,1,None,"[]",None,"['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,168186,205000,2085,,204000,USD,
90710,26200 Frampton Ave SPACE 47,RECENTLY_SOLD,MANUFACTURED,33.784756,-118.298996,1997,None,sqft,1080,sqft,2,2,2,2,1,"['Carpet', 'Laminate']","['Pier Jacks']","['Central']","['Central Air']",None,"['Public Sewer']",Shingle,37422,203900,776,,200000,USD,
90044,8636 S Vermont Ave,RECENTLY_SOLD,LOT,33.959286,-118.29129,None,3001.284,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,"['In Street']",None,95473,None,2414,,245000,USD,
91356,18530 Hatteras St UNIT 109,RECENTLY_SOLD,CONDO,34.17708,-118.536804,1978,1.9468,Acres,647,sqft,0,1,1,1,1,"['Laminate']","[]",None,"['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,143657,None,2097,,280000,USD,
90046,8581 W Cole Crest Dr,RECENTLY_SOLD,SINGLE_FAMILY,34.103577,-118.37845,1989,3000,Square Feet,2892,sqft,2,5,5,2,None,None,"[]","['Central']","['See Remarks']","['See Through']","['Public Sewer']",None,1887000,None,13146,,246269,USD,
90069,8635 Hollywood Blvd,RECENTLY_SOLD,LOT,34.098053,-118.37811,None,4791,Square Feet,4560,sqft,None,0,0,0,None,"[]","[]","[]","[]",None,None,None,129605,None,5175,,275000,USD,
90710,1065 Lomita Blvd SPACE 351,RECENTLY_SOLD,MANUFACTURED,33.797592,-118.294655,1972,None,sqft,1440,sqft,0,2,2,2,1,"['See Remarks', 'Vinyl']","['Raised']","['Central']","['None']",None,"['Public Sewer']",None,None,269700,1029,,265000,USD,
91316,5460 White Oak Ave UNIT G205,RECENTLY_SOLD,CONDO,34.16982,-118.517296,1971,9.3275,Acres,990,sqft,0,2,2,2,3,None,"[]","['Central']","['See Remarks']","['See Remarks']","['Public Sewer']",None,315246,254300,2464,,250000,USD,
91316,5460 White Oak Ave UNIT H105,RECENTLY_SOLD,CONDO,34.16982,-118.517296,1971,9.3304,Acres,990,sqft,2,2,2,2,4,None,"[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,362058,277000,2464,,275000,USD,
91304,24060 Jensen Dr,RECENTLY_SOLD,SINGLE_FAMILY,34.22277,-118.65088,1929,7264,Square Feet,576,sqft,None,1,1,None,None,"[]","[]","[]","[]",None,None,None,34330,301300,2228,,300000,USD,
91316,5460 White Oak Ave UNIT A214,RECENTLY_SOLD,CONDO,34.16982,-118.517296,1971,406432,Acres,990,sqft,2,2,2,2,3,"['Wood']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,247536,271100,2464,,270000,USD,
90042,1231 Le Gray Ave,RECENTLY_SOLD,LOT,34.124077,-118.19054,None,0.2526,Acres,None,None,None,None,None,None,None,None,"[]",None,None,None,"['None']",None,220336,None,2999,,252500,USD,
91316,5460 White Oak Ave UNIT D210,RECENTLY_SOLD,CONDO,34.16982,-118.517296,1971,9.3275,Acres,990,sqft,2,2,2,2,3,"['Laminate', 'Tile']","[]","['Central']","['Central Air']","['None']","['Public Sewer']",None,327725,301500,2464,,294000,USD,
91345,4 Carolyn Way,RECENTLY_SOLD,MANUFACTURED,34.26926,-118.46435,2022,None,sqft,1296,sqft,0,3,2,2,1,"['Laminate']","[]","['Central']","['Central Air']",None,"['Public Sewer']",None,162006,252100,957,,245000,USD,
90026,1542 Parmer Ave,RECENTLY_SOLD,LOT,34.080524,-118.253624,None,5431.932,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,None,None,166131,None,4450,,250000,USD,
91342,13691 Gavina Ave UNIT 552,RECENTLY_SOLD,MANUFACTURED,34.316757,-118.403885,1988,1,Acres,1326,sqft,2,3,2,2,1,None,"[]",None,"['Central Air']","['None']","['Public Sewer']",None,34451,299600,1137,,295000,USD,
91423,3747 Camino De La Cumbre,RECENTLY_SOLD,LOT,34.138905,-118.44568,None,0.3568870523415978,Acres,None,None,None,None,0,0,None,"[]","[]","[]","[]",None,None,None,193800,None,4200,,260000,USD,
90025,1700 Sawtelle Blvd APT 305,RECENTLY_SOLD,APARTMENT,34.045116,-118.44682,2008,0.8880853994490359,Acres,830,sqft,None,2,2,0,None,"['Hardwood']","[]","['Other']","['Central']",None,None,None,581873,718400,3711,,282000,USD,
91364,5143 N Llano Dr #4100,RECENTLY_SOLD,LOT,34.161568,-118.61152,None,0.6048668503213958,Acres,None,None,None,None,None,None,None,None,"[]",None,None,None,"['Public Sewer']",None,None,None,None,,265000,USD,
90020,525 S Ardmore Ave APT 212,RECENTLY_SOLD,CONDO,34.065117,-118.30194,1973,1.6867,Acres,368,sqft,1,1,1,1,1,"['Laminate']","[]","['Wall Furnace']","['Wall/Window Unit(s)']","['None']","['Public Sewer']",None,196371,291000,1752,,289000,USD,
90065,4296 Scandia Way,RECENTLY_SOLD,LOT,34.119,-118.22149,None,4804.668,Square Feet,None,None,None,None,None,None,None,None,"[]",None,None,None,"['None']",None,18590,None,3249,,285000,USD,
